COD,PRODUS,COMANDA F,TR CI,Cinema,VZ CI,TR CR,Crisan,VZ CR,DEPOZIT,EXP,TR GA,Gara,VZ GA,TR PR,Progresu,VZ PR,TR ST,Steaua,VZ ST,TR ZA,Zahana,VZ ZA,TOTAL,VZ 1,VZ 6
18575,HELL ENERGY DRINK 250ML,,,3,1,,21,1,-702,,,68,0,,0,0,,20,1,,1,0,-589,3,
18971,LIPTON ICE TEA 500ML PIERSICA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
18994,LAURUL SIROP NATURAL 750ML VISINE,,,1,1,,7,0,12,,,6,0,,0,0,,3,0,,7,0,36,1,
19203,POIANA NEGRI APA  CUMPATATA 2L,,,-1,0,,0,0,5,,,0,0,,0,0,,0,0,,0,0,4,0,
19207,NESTEA 500ML MANGO SI ANANAS,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
19252,ANGELLI LICHIOR 1L CHERRY 15%,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
19256,ROBBY BUBLE 750ML PEACH,,,0,0,,0,0,-4,,,0,0,,0,0,,0,0,,0,0,-4,0,
19276,TYMBARK COOL 2L ANANAS,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
19516,NESTEA 500ML LEMON,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
19566,HELL ENERGY DRINK 250ML ARCADE TROPICAL,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
19581,BERE CIUCAS 2.5L,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
19669,LIPTON ICE TEA 500ML ZMEURA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
19729,RECAS 750ML FETEASCA REGALA ALB DS,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
19842,BUCOVINA APA FRUCTATA CU MAR 500ML,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
19863,JIDVEI FETEASCA ALBA 750ML SEC,,,0,0,,3,0,0,,,1,0,,0,0,,0,0,,0,0,4,0,
20026,UNIREA COGNAC 200ML,,,0,0,,3,0,0,,,0,0,,0,0,,0,0,,0,0,3,0,
20027,CRAITA 750ML VIN ROSU DD,,,0,0,,1,1,0,,,1,0,,0,0,,0,0,,0,0,2,1,
20028,CRAITA 750ML VIN ALB DD,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
20029,CRAITA 750ML VIN ALB DS,,,1,0,,2,0,0,,,3,0,,0,0,,0,0,,1,0,7,0,
20045,BECIUL DOMNESC 750ML SAUVINION BLANC DS,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
20046,BECIUL DOMNESC 750ML CABERNET SAUVIGNON DULCE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
20047,BECIUL DOMNESC 750ML MUSCAT OTTONEL,,,0,0,,-2,0,2,,,0,0,,0,0,,0,0,,0,0,0,0,
20050,SANTAL 1L PORTOCALA ROSIE SICILIA 25%,,,0,0,,1,0,-11,,,0,0,,0,0,,0,0,,0,0,-10,0,
20051,SANTAL 1L PORTOCALE 100%,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
20052,SANTAL 1L NECTAR RODII,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
20053,SANTAL TOP 1.5L FUCTE ROSII,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,1,0,0,0,
20062,BECIUL DOMNESC 750ML FETEASCA ALBA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,2,0,2,0,
20074,ROBBY BUBLE 750ML CAPSUNI,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
20284,BUSUIOACA DE COTNARI VIN ROZE SELECTIE 750ML,,,1,0,,0,0,0,,,1,0,,0,0,,-1,0,,1,0,2,0,
20292,BURN ENERGY DRINK 500ML,,,0,0,,2,0,0,,,0,0,,0,0,,0,0,,0,0,2,0,
20565,BUCOVINA APA  NATURALA 330ML KIDS,,,0,0,,0,0,-6,,,0,0,,0,0,,6,0,,0,0,0,0,
20707,SANTAL TOP 1.5L PIERSICI,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
20842,COCA COLA 2L ZERO,,,0,0,,-1,0,3,,,3,0,,0,0,,0,0,,0,0,5,0,
21096,BALLANTINES 700ML CASETA+2PAH,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,1,0,1,0,
21397,BERE TUBORG 0.33L STICLA,,,0,0,,0,0,51,,,2,0,,0,0,,0,0,,2,0,55,0,
21475,BERE URSUS 0.5L COOLER NA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
21760,NESTEA 330ML LEMON,,,0,0,,-2,0,0,,,0,0,,0,0,,0,0,,0,0,-2,0,
21761,NESTEA 330ML PIERSICI,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
21893,HELL ENERGY DRINK ICE COOL 250ML FROZEN RED ORANGE,,,0,0,,0,0,-1,,,1,0,,0,0,,0,0,,0,0,0,0,
21931,BERE CIUC STICLA 0.66L,,,0,0,,0,0,1,,,-1,0,,0,0,,0,0,,0,0,0,0,
21948,SCHWEPPES 0.5L BITTER LEMON,,,0,0,,0,0,-1,,,0,0,,0,0,,0,0,,0,0,-1,0,
22631,CAVALER PREMIUM BRANDY 28% 500ML,,,5,0,,4,0,0,,,3,0,,0,0,,6,0,,3,0,21,0,
22804,CAPPY 1.5L PULPY ORANGE,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
22935,BUCOVINA APA FRUCTATA CU LAMAIE 1.5L,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
22947,BERE BUCEGI 500 ML DOZA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
22948,AQUA CARPATICA 1L,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
23060,BERE BUCEGI 2.5L,,,0,0,,0,0,0,,,0,1,,0,0,,0,0,,0,0,0,1,
23258,TEDI GO SUC 0.3L MULTIVITAMINA CU MIERE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
23340,VIN TE IUBESC DD 750ML ROSU,,,3,0,,3,0,4,,,2,0,,0,0,,2,1,,1,0,15,1,
23632,BUCOVINA APA 2L PLATA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
23642,BUCOVINA APA FRUCTATA CU PIERSICA 500ML,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
23885,CAPPY 1.5L PULPY GRAPEFRUIT,,,0,0,,0,0,0,,,-1,0,,0,0,,0,0,,0,0,-1,0,
23890,SAMBUREL DE OLT 0.70L CHARDONNAY DS,,,3,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,3,0,
24025,FIGO SUC PAI 0.2L PORTOCALA,,,24,0,,21,1,-3,,,12,0,,0,0,,0,0,,15,0,69,1,
24129,BABANU 2L ALB DS,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
24178,VIN TE IUBESC DD 750ML ROZE,,,0,1,,3,0,0,,,3,0,,0,0,,2,0,,3,0,11,1,
24880,MONSTER ENERGY 500ML,,,0,0,,0,0,0,,,4,0,,0,0,,0,0,,0,0,4,0,
24989,ZIZIN APA 2.5L MINERALA,,,0,0,,0,0,0,,,6,0,,0,0,,0,0,,0,0,6,0,
24990,ZIZIN APA 2L PLATA,,,0,0,,0,0,1,,,-6,0,,0,0,,0,0,,0,0,-5,0,
24991,ZIZIN APA 5L PLATA,,,4,6,,13,5,60,,,3,13,,4,5,,5,2,,6,1,95,32,
25064,ROBBY BUBLE 750ML ZMEURA,,,0,0,,0,0,0,,,-2,0,,0,0,,0,0,,0,0,-2,0,
25161,BERE TIMISOREANA ST 0.33L,,,0,0,,0,0,0,,,-2,0,,0,0,,0,0,,0,0,-2,0,
25244,PEPSI COLA 2.5L,,,0,0,,-1,0,0,,,-1,0,,0,0,,0,0,,0,0,-2,0,
25619,SAMBURESTI 0.75L CABERNET SAUVIGNON SEC,,,0,0,,1,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,
25711,SAMBURESTI 0.75L CHARDONNAY,,,0,0,,0,0,0,,,0,1,,0,0,,0,0,,0,0,0,1,
25752,ZIZIN APA 0.5L PLATA,,,0,0,,1,0,0,,,0,0,,2,0,,0,0,,2,0,5,0,
25780,CAPPY 1.5L PULPY PIERSICA CU BUCATI DE FRUCTE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
26210,FIGO SUC PAI 0.2L PIERSICI,,,17,0,,26,1,24,,,21,0,,0,0,,26,0,,21,0,135,1,
26410,PEPSI COLA 2L,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,-1,0,-2,0,
26495,PEPSI COLA 2L TWIST,,,0,0,,0,0,-6,,,0,0,,0,0,,0,0,,0,0,-6,0,
26496,LIPTON ICE TEA 1.5L PIERSICA,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
26497,LIPTON ICE TEA 1.5L LAMAIE,,,0,0,,6,0,0,,,0,0,,0,0,,0,0,,-1,0,5,0,
26498,LIPTON ICE TEA 1.5L ZMEURA,,,2,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,2,0,
26568,TYMBARK 250ML MERE LAMAIE MENTA,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
26820,MIRINDA 1.25L PORTOCALE,,,0,0,,-1,0,0,,,-9,0,,0,0,,0,0,,0,0,-10,0,
26859,COCA COLA 500ML ZERO,,,0,0,,-1,0,0,,,2,0,,0,0,,-1,0,,0,0,0,0,
26863,AQUAVIA APA DE IZVOR 1L,,,0,0,,-1,0,0,,,0,0,,0,0,,0,0,,0,0,-1,0,
26915,PERLA HARGHITEI APA 1L PLATA,,,0,0,,4,0,0,,,1,0,,0,0,,-1,0,,-1,0,3,0,
26977,BERE PERONI NASTRO AZZURRO 330ML,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
27159,BERE GOLDEN BRAU ZERO DOZA 0.5L,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
27281,TEDI PLAY 0.4L MORCOV LAMAIE VERDE-MERE-PEPENE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,0,0,0,0,
27308,TYMBARK 1L MAR VERDE,,,0,0,,1,0,0,,,0,0,,0,0,,0,1,,1,0,2,1,
27422,PRIGAT 1.75L VISINE,,,0,0,,0,0,0,,,0,0,,0,0,,0,0,,-1,0,-1,0,
27431,HELL ENERGY DRINK 250ML APPLE STRONG,,,-1,0,,0,0,24,,,1,7,,-1,0,,-2,0,,0,0,21,7,
29286,COTNARI 1.5L ETICHETA GALBENA ALB DD,,,1,0,,4,1,0,,,1,0,,0,0,,0,0,,0,0,6,1,
29543,BUCOVINA APA 0.5L PLATA,,,0,0,,0,0,0,,,0,0,,0,0,,-1,0,,0,0,-1,0,
